local_date_time_full,refresh_message,ID,main_ID,name,state_time_zone,time_zone,product_name,state,sort_order,wmo,history_product,local_date_time,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt,latlong
2020-08-31T03:30:00+02:00,Issued at 11:41 am EST Monday 31 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,31/11:30am,20200831013000,-37.8,145.0,7.9,-,,,,-,3.3,24,13,11.6,4.3,1025.3,1025.3,1025.3,-,0.0,61,-,-,,,10,-,SSW,13,7,"-37.8, 145.0"
2020-08-31T11:00:00+02:00,Issued at  7:11 pm EST Monday 31 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,31/07:00pm,20200831090000,-37.8,145.0,8.0,-,,,,-,2.1,13,7,10.3,5.7,1025.3,1025.3,1025.3,-,0.0,73,-,-,,,10,-,S,7,4,"-37.8, 145.0"
2020-08-31T16:00:00+02:00,Issued at 12:11 am EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/12:00am,20200831140000,-37.8,145.0,8.8,-,,,,-,0.9,0,0,9.4,7.5,1024.2,1024.2,1024.2,-,0.0,88,-,-,,,10,-,CALM,0,0,"-37.8, 145.0"
2020-08-31T16:30:00+02:00,Issued at 12:41 am EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/12:30am,20200831143000,-37.8,145.0,7.4,-,,,,-,1.6,9,5,9.6,6.1,1024.0,1024.0,1024.0,-,0.0,79,-,-,,,10,-,NNE,7,4,"-37.8, 145.0"
2020-09-01T06:00:00+02:00,Issued at  2:11 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/02:00pm,20200901040000,-37.8,145.0,9.2,-,,,,-,5.7,28,15,14.7,1.6,1017.5,1017.5,1017.5,-,0.0,41,-,-,,,10,-,N,20,11,"-37.8, 145.0"
2020-09-01T15:30:00+02:00,Issued at 11:41 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/11:30pm,20200901133000,-37.8,145.0,7.7,-,,,,-,3.6,30,16,11.9,3.9,1013.5,1013.5,1013.5,-,0.0,58,-,-,,,10,-,N,15,8,"-37.8, 145.0"
2020-09-01T16:30:00+02:00,Issued at 12:41 am EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/12:30am,20200901143000,-37.8,145.0,8.9,-,,,,-,3.8,24,13,12.6,4.3,1013.5,1013.5,1013.5,-,0.0,57,-,-,,,10,-,N,13,7,"-37.8, 145.0"
2020-09-01T18:00:00+02:00,Issued at  2:11 am EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/02:00am,20200901160000,-37.8,145.0,9.1,-,,,,-,4.3,32,17,13.6,4.2,1012.3,1012.3,1012.3,-,0.0,53,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-09-01T19:30:00+02:00,Issued at  3:41 am EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/03:30am,20200901173000,-37.8,145.0,9.1,-,,,,-,3.3,20,11,12.6,5.5,1011.9,1011.9,1011.9,-,0.0,62,-,-,,,10,-,NNW,13,7,"-37.8, 145.0"
2020-09-02T03:04:00+02:00,Issued at 11:11 am EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/11:04am,20200902010400,-37.8,145.0,11.2,-,,,,-,6.5,48,26,17.8,4.0,1007.8,1007.8,1007.8,-,0.0,40,-,-,,,10,-,N,28,15,"-37.8, 145.0"
2020-09-02T06:00:00+02:00,Issued at  2:11 pm EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/02:00pm,20200902040000,-37.8,145.0,14.2,-,,,,-,7.9,56,30,21.4,5.7,1005.5,1005.5,1005.5,-,0.0,36,-,-,,,10,-,N,33,18,"-37.8, 145.0"
2020-09-02T08:30:00+02:00,Issued at  4:41 pm EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/04:30pm,20200902063000,-37.8,145.0,14.6,-,,,,-,6.6,41,22,19.9,7.0,1006.4,1006.4,1006.4,-,0.0,43,-,-,,,10,-,N,24,13,"-37.8, 145.0"
2020-09-02T11:30:00+02:00,Issued at  7:41 pm EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/07:30pm,20200902093000,-37.8,145.0,15.4,-,,,,-,5.3,26,14,18.6,8.3,1007.5,1007.5,1007.5,-,0.0,51,-,-,,,10,-,N,15,8,"-37.8, 145.0"
2020-09-02T13:00:00+02:00,Issued at  9:11 pm EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/09:00pm,20200902110000,-37.8,145.0,15.9,-,,,,-,5.3,19,10,18.7,8.4,1008.2,1008.2,1008.2,-,0.0,51,-,-,,,10,-,N,13,7,"-37.8, 145.0"
2020-09-02T19:00:00+02:00,Issued at  3:11 am EST Thursday  3 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,03/03:00am,20200902170000,-37.8,145.0,12.2,-,,,,-,2.2,13,7,13.9,9.7,1008.7,1008.7,1008.7,-,0.0,76,-,-,,,10,-,NNE,9,5,"-37.8, 145.0"
2020-09-03T07:37:00+02:00,Issued at  3:41 pm EST Thursday  3 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,03/03:37pm,20200903053700,-37.8,145.0,9.7,-,,,,-,5.7,48,26,16.3,4.0,1009.7,1009.7,1009.7,-,0.0,44,-,-,,,10,-,NNW,28,15,"-37.8, 145.0"
2020-09-03T10:30:00+02:00,Issued at  6:41 pm EST Thursday  3 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,03/06:30pm,20200903083000,-37.8,145.0,11.8,-,,,,-,4.8,24,13,15.1,4.8,1012.6,1012.6,1012.6,-,0.0,50,-,-,,,10,-,W,11,6,"-37.8, 145.0"
2020-09-03T11:30:00+02:00,Issued at  7:41 pm EST Thursday  3 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,03/07:30pm,20200903093000,-37.8,145.0,11.0,-,,,,-,5.4,20,11,15.0,2.9,1013.3,1013.3,1013.3,-,0.0,44,-,-,,,10,-,NW,13,7,"-37.8, 145.0"
2020-09-03T12:30:00+02:00,Issued at  8:41 pm EST Thursday  3 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,03/08:30pm,20200903103000,-37.8,145.0,11.3,-,,,,-,5.6,17,9,14.7,1.9,1014.1,1014.1,1014.1,-,0.0,42,-,-,,,10,-,NNW,9,5,"-37.8, 145.0"
2020-09-04T03:00:00+02:00,Issued at 11:11 am EST Friday  4 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,04/11:00am,20200904010000,-37.8,145.0,10.2,-,,,,-,5.2,33,18,14.9,3.4,1016.7,1016.7,1016.7,-,0.0,46,-,-,,,10,-,NNW,17,9,"-37.8, 145.0"
2020-08-17T09:00:00+02:00,Issued at  5:11 pm EST Monday 17 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,17/05:00pm,20200817070000,-37.8,145.0,11.7,-,,,,-,4.4,15,8,14.0,4.6,1006.2,1006.2,1006.2,-,0.0,53,-,-,,,10,-,WSW,6,3,"-37.8, 145.0"
2020-08-17T11:00:00+02:00,Issued at  7:11 pm EST Monday 17 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,17/07:00pm,20200817090000,-37.8,145.0,9.3,-,,,,-,4.1,20,11,13.4,4.6,1006.1,1006.1,1006.1,-,0.0,55,-,-,,,10,-,N,15,8,"-37.8, 145.0"
2020-08-18T11:30:00+02:00,Issued at  7:41 pm EST Tuesday 18 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,18/07:30pm,20200818093000,-37.8,145.0,9.0,-,,,,-,2.3,20,11,11.8,7.1,997.0,997.0,997.0,-,0.0,73,-,-,,,10,-,N,11,6,"-37.8, 145.0"
2020-08-18T20:30:00+02:00,Issued at  4:41 am EST Wednesday 19 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,19/04:30am,20200818183000,-37.8,145.0,6.8,-,,,,-,1.7,24,13,10.7,7.2,990.9,990.9,990.9,-,1.0,79,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-08-18T23:30:00+02:00,Issued at  7:41 am EST Wednesday 19 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,19/07:30am,20200818213000,-37.8,145.0,6.6,-,,,,-,2.0,19,10,10.0,5.8,990.6,990.6,990.6,-,1.0,75,-,-,,,10,-,N,13,7,"-37.8, 145.0"
2020-08-19T05:06:00+02:00,Issued at  1:11 pm EST Wednesday 19 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,19/01:06pm,20200819030600,-37.8,145.0,8.6,-,,,,-,0.8,19,10,10.5,8.9,990.4,990.4,990.4,-,3.2,90,-,-,,,7,-,WSW,9,5,"-37.8, 145.0"
2020-08-19T06:00:00+02:00,Issued at  2:11 pm EST Wednesday 19 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,19/02:00pm,20200819040000,-37.8,145.0,10.8,-,,,,-,0.6,7,4,11.4,10.3,990.4,990.4,990.4,-,3.4,93,-,-,,,10,-,SW,4,2,"-37.8, 145.0"
2020-08-19T07:00:00+02:00,Issued at  3:11 pm EST Wednesday 19 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,19/03:00pm,20200819050000,-37.8,145.0,10.2,-,,,,-,1.0,11,6,11.4,9.5,991.0,991.0,991.0,-,3.6,88,-,-,,,10,Rain,SW,6,3,"-37.8, 145.0"
2020-08-19T19:00:00+02:00,Issued at  3:11 am EST Thursday 20 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,20/03:00am,20200819170000,-37.8,145.0,7.4,-,,,,-,1.6,20,11,10.2,6.9,997.6,997.6,997.6,-,3.6,80,-,-,,,10,Rain,NW,11,6,"-37.8, 145.0"
2020-08-19T20:00:00+02:00,Issued at  4:11 am EST Thursday 20 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,20/04:00am,20200819180000,-37.8,145.0,7.8,-,,,,-,1.3,17,9,10.1,7.3,997.8,997.8,997.8,-,3.8,83,-,-,,,10,-,WNW,9,5,"-37.8, 145.0"
2020-08-20T02:00:00+02:00,Issued at 10:11 am EST Thursday 20 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,20/10:00am,20200820000000,-37.8,145.0,8.4,-,,,,-,3.1,24,13,11.9,5.3,1002.2,1002.2,1002.2,-,0.0,64,-,-,,,10,-,WNW,13,7,"-37.8, 145.0"
2020-08-21T07:00:00+02:00,Issued at  3:11 pm EST Friday 21 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,21/03:00pm,20200821050000,-37.8,145.0,5.7,-,,,,-,4.2,35,19,11.3,1.5,1000.3,1000.3,1000.3,-,0.0,51,-,-,,,10,-,NW,20,11,"-37.8, 145.0"
2020-08-21T17:00:00+02:00,Issued at  1:11 am EST Saturday 22 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/01:00am,20200821150000,-37.8,145.0,3.7,-,,,,-,2.3,15,8,7.5,2.0,1002.0,1002.0,1002.0,-,1.6,68,-,-,,,10,-,N,11,6,"-37.8, 145.0"
2020-08-21T18:30:00+02:00,Issued at  2:41 am EST Saturday 22 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/02:30am,20200821163000,-37.8,145.0,3.0,-,,,,-,2.2,17,9,7.2,1.7,1001.0,1001.0,1001.0,-,1.6,68,-,-,,,10,-,N,13,7,"-37.8, 145.0"
2020-08-22T10:30:00+02:00,Issued at  7:41 pm EST Saturday 22 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/06:30pm,20200822083000,-37.8,145.0,4.8,-,,,,-,0.3,22,12,7.3,6.7,1005.2,1005.2,1005.2,-,14.4,96,-,-,,,9,-,WSW,9,5,"-37.8, 145.0"
2020-08-22T15:30:00+02:00,Issued at 11:41 pm EST Saturday 22 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/11:30pm,20200822133000,-37.8,145.0,6.1,-,,,,-,0.8,24,13,8.5,6.8,1008.7,1008.7,1008.7,-,15.2,89,-,-,,,10,-,W,9,5,"-37.8, 145.0"
2020-08-22T23:30:00+02:00,Issued at  7:41 am EST Sunday 23 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/07:30am,20200822213000,-37.8,145.0,5.5,-,,,,-,0.0,20,11,7.7,7.7,1011.5,1011.5,1011.5,-,23.2,100,-,-,,,3,-,WSW,9,5,"-37.8, 145.0"
2020-08-23T00:30:00+02:00,Issued at  8:41 am EST Sunday 23 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/08:30am,20200822223000,-37.8,145.0,6.0,-,,,,-,0.0,15,8,7.8,7.8,1012.1,1012.1,1012.1,-,25.0,100,-,-,,,4,-,W,7,4,"-37.8, 145.0"
2020-08-23T15:00:00+02:00,Issued at 11:11 pm EST Sunday 23 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/11:00pm,20200823130000,-37.8,145.0,5.0,-,,,,-,1.4,17,9,7.9,4.7,1018.2,1018.2,1018.2,-,2.8,80,-,-,,,10,-,WNW,9,5,"-37.8, 145.0"
2020-08-24T08:00:00+02:00,Issued at  4:11 pm EST Monday 24 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/04:00pm,20200824060000,-37.8,145.0,6.8,-,,,,-,2.4,20,11,10.4,5.0,1023.1,1023.1,1023.1,-,0.0,69,-,-,,,10,-,SW,13,7,"-37.8, 145.0"
2020-08-24T09:30:00+02:00,Issued at  5:41 pm EST Monday 24 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/05:30pm,20200824073000,-37.8,145.0,7.2,-,,,,-,1.8,11,6,9.5,5.5,1023.9,1023.9,1023.9,-,0.0,76,-,-,,,10,-,S,7,4,"-37.8, 145.0"
2020-08-24T19:00:00+02:00,Issued at  3:11 am EST Tuesday 25 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/03:00am,20200824170000,-37.8,145.0,4.4,-,,,,-,0.4,0,0,5.6,4.6,1026.7,1026.7,1026.7,-,0.0,93,-,-,,,10,-,CALM,0,0,"-37.8, 145.0"
2020-08-25T12:00:00+02:00,Issued at  8:11 pm EST Tuesday 25 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/08:00pm,20200825100000,-37.8,145.0,9.4,-,,,,-,1.5,6,3,10.4,7.3,1030.8,1030.8,1030.8,-,0.0,81,-,-,,,10,-,WSW,2,1,"-37.8, 145.0"
2020-08-25T19:30:00+02:00,Issued at  3:41 am EST Wednesday 26 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/03:30am,20200825173000,-37.8,145.0,8.0,-,,,,-,1.0,9,5,9.4,7.3,1030.0,1030.0,1030.0,-,0.0,87,-,-,,,10,-,W,4,2,"-37.8, 145.0"
2020-08-25T23:00:00+02:00,Issued at  7:11 am EST Wednesday 26 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/07:00am,20200825210000,-37.8,145.0,5.3,-,,,,-,0.1,0,0,6.2,5.9,1030.5,1030.5,1030.5,-,0.0,98,-,-,,,10,-,CALM,0,0,"-37.8, 145.0"
2020-08-26T08:30:00+02:00,Issued at  4:31 pm EST Wednesday 26 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/04:30pm,20200826063000,-37.8,145.0,11.3,-,,,,-,4.0,11,6,13.6,5.0,1026.6,1026.6,1026.6,-,0.0,56,-,-,,,10,-,SSW,6,3,"-37.8, 145.0"
2020-08-27T08:30:00+02:00,Issued at  4:41 pm EST Thursday 27 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/04:30pm,20200827063000,-37.8,145.0,15.8,-,,,,-,7.5,32,17,20.2,4.7,1014.1,1014.1,1014.1,-,0.0,36,-,-,,,10,-,NW,17,9,"-37.8, 145.0"
2020-08-27T12:30:00+02:00,Issued at  8:41 pm EST Thursday 27 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/08:30pm,20200827103000,-37.8,145.0,7.7,-,,,,-,1.7,22,12,10.2,6.5,1021.2,1021.2,1021.2,-,1.4,78,-,-,,,10,-,W,9,5,"-37.8, 145.0"
2020-08-27T14:00:00+02:00,Issued at 10:11 pm EST Thursday 27 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/10:00pm,20200827120000,-37.8,145.0,7.6,-,,,,-,1.8,17,9,9.9,5.9,1022.0,1022.0,1022.0,-,1.4,76,-,-,,,10,-,WSW,7,4,"-37.8, 145.0"
2020-08-27T14:30:00+02:00,Issued at 10:41 pm EST Thursday 27 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/10:30pm,20200827123000,-37.8,145.0,7.2,-,,,,-,1.7,19,10,9.5,5.7,1022.3,1022.3,1022.3,-,1.4,77,-,-,,,10,-,WSW,7,4,"-37.8, 145.0"
2020-08-27T17:30:00+02:00,Issued at  1:41 am EST Friday 28 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,28/01:30am,20200827153000,-37.8,145.0,6.4,-,,,,-,2.1,17,9,9.0,4.2,1023.2,1023.2,1023.2,-,1.4,72,-,-,,,10,-,W,7,4,"-37.8, 145.0"
2020-08-27T21:30:00+02:00,Issued at  5:41 am EST Friday 28 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,28/05:30am,20200827193000,-37.8,145.0,6.4,-,,,,-,2.0,15,8,9.0,4.4,1024.6,1024.6,1024.6,-,1.4,73,-,-,,,10,-,WNW,7,4,"-37.8, 145.0"
2020-08-27T23:30:00+02:00,Issued at  7:41 am EST Friday 28 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,28/07:30am,20200827213000,-37.8,145.0,7.0,-,,,,-,1.9,13,7,9.4,5.2,1026.5,1026.5,1026.5,-,1.4,75,-,-,,,10,-,WNW,7,4,"-37.8, 145.0"
2020-08-28T00:30:00+02:00,Issued at  8:41 am EST Friday 28 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,28/08:30am,20200827223000,-37.8,145.0,7.6,-,,,,-,2.1,15,8,10.3,5.7,1027.4,1027.4,1027.4,-,1.4,73,-,-,,,10,-,NW,9,5,"-37.8, 145.0"
2020-08-28T15:00:00+02:00,Issued at 11:11 pm EST Friday 28 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,28/11:00pm,20200828130000,-37.8,145.0,8.9,-,,,,-,2.2,13,7,11.4,6.7,1027.4,1027.4,1027.4,-,0.0,73,-,-,,,10,-,N,9,5,"-37.8, 145.0"
2020-08-28T19:30:00+02:00,Issued at  3:41 am EST Saturday 29 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,29/03:30am,20200828173000,-37.8,145.0,6.2,-,,,,-,2.1,26,14,10.4,5.8,1026.7,1026.7,1026.7,-,0.0,73,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-08-28T23:00:00+02:00,Issued at  7:11 am EST Saturday 29 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,29/07:00am,20200828210000,-37.8,145.0,5.4,-,,,,-,1.5,24,13,9.5,6.2,1027.8,1027.8,1027.8,-,0.0,80,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-08-29T22:30:00+02:00,Issued at  6:41 am EST Sunday 30 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,30/06:30am,20200829203000,-37.8,145.0,9.8,-,,,,-,4.2,39,21,14.9,6.2,1017.5,1017.5,1017.5,-,0.0,56,-,-,,,10,-,N,22,12,"-37.8, 145.0"
2020-08-30T01:30:00+02:00,Issued at  9:41 am EST Sunday 30 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,30/09:30am,20200829233000,-37.8,145.0,10.9,-,,,,-,5.3,46,25,16.5,5.5,1017.7,1017.7,1017.7,-,0.0,48,-,-,,,10,-,N,24,13,"-37.8, 145.0"
2020-08-30T02:33:00+02:00,Issued at 10:41 am EST Sunday 30 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,30/10:33am,20200830003300,-37.8,145.0,10.5,-,,,,-,5.8,54,29,17.0,4.7,1016.9,1016.9,1016.9,-,0.0,44,-,-,,,10,-,N,28,15,"-37.8, 145.0"
2020-08-30T07:00:00+02:00,Issued at  3:11 pm EST Sunday 30 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,30/03:00pm,20200830050000,-37.8,145.0,14.9,-,,,,-,7.0,30,16,19.6,5.3,1012.4,1012.4,1012.4,-,0.0,39,-,-,,,10,-,NNW,19,10,"-37.8, 145.0"
2020-08-30T23:00:00+02:00,Issued at  7:11 am EST Monday 31 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,31/07:00am,20200830210000,-37.8,145.0,5.1,-,,,,-,1.2,11,6,7.1,4.2,1022.8,1022.8,1022.8,-,1.0,82,-,-,,,10,-,W,4,2,"-37.8, 145.0"
2020-08-31T08:00:00+02:00,Issued at  4:11 pm EST Monday 31 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,31/04:00pm,20200831060000,-37.8,145.0,8.9,-,,,,-,3.2,17,9,11.8,4.8,1024.6,1024.6,1024.6,-,0.0,62,-,-,,,10,-,S,9,5,"-37.8, 145.0"
2020-08-31T08:30:00+02:00,Issued at  4:31 pm EST Monday 31 August 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,31/04:30pm,20200831063000,-37.8,145.0,8.1,-,,,,-,3.0,20,11,11.4,4.8,1024.4,1024.4,1024.4,-,0.0,64,-,-,,,10,-,S,11,6,"-37.8, 145.0"
2020-09-01T06:30:00+02:00,Issued at  2:41 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/02:30pm,20200901043000,-37.8,145.0,8.9,-,,,,-,5.4,37,20,15.0,2.9,1017.1,1017.1,1017.1,-,0.0,44,-,-,,,10,-,N,24,13,"-37.8, 145.0"
2020-09-01T09:00:00+02:00,Issued at  5:11 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/05:00pm,20200901070000,-37.8,145.0,7.5,-,,,,-,4.9,41,22,14.2,3.4,1016.0,1016.0,1016.0,-,0.0,48,-,-,,,10,-,N,28,15,"-37.8, 145.0"
2020-09-01T10:00:00+02:00,Issued at  6:11 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/06:00pm,20200901080000,-37.8,145.0,8.0,-,,,,-,4.5,35,19,13.3,3.1,1016.1,1016.1,1016.1,-,0.0,50,-,-,,,10,-,N,20,11,"-37.8, 145.0"
2020-09-01T13:00:00+02:00,Issued at  9:11 pm EST Tuesday  1 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,01/09:00pm,20200901110000,-37.8,145.0,7.7,-,,,,-,3.8,28,15,12.3,3.8,1015.3,1015.3,1015.3,-,0.0,56,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-09-01T20:00:00+02:00,Issued at  4:11 am EST Wednesday  2 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,02/04:00am,20200901180000,-37.8,145.0,9.0,-,,,,-,3.6,28,15,13.2,5.6,1011.6,1011.6,1011.6,-,0.0,60,-,-,,,10,-,N,17,9,"-37.8, 145.0"
